Word,Count
consume,1
on-finished@~2.3.0,1
[tnydwrds],1
--depth,1
opensource.org/licenses/MIT),1
Prepares,1
(library,1
\arguments.length?(this._reconnectionDelayMax=t,this.backoff&&this.backoff.setMax(t),this):this._reconnectionDelayMax},r.prototype.timeout=function(t){return\,1
discovered,1
\JavaScript"\\,1
`--less`,1
\Array(t.length),a=0;a<t.length;a++)o[a]=n(t[a],e);return\,1
postObject)`,1
2014-04-09,1
\e=o(this.query);e.EIO=p.protocol,e.transport=t;var\,1
2012-2013,1
Date(Date.now(),1
Link,1
\%s"\,this.readyState),~this.readyState.indexOf("\open"\))return\,1
Flag,1
\stat,\,1
Implemented,1
2015-03-13,1
\r&&(r.withCredentials=!0),this.requestTimeout&&(r.timeout=this.requestTimeout),this.hasXDR()?(r.onload=function(){n.onLoad()},r.onerror=function(){n.onError(r.responseText)}):r.onreadystatechange=function(){if(2===r.readyState){var\,1
_req.query_,1
genuine,1
{Adapter},1
2011-12-30,1
socket.close(),1
\paused,\,1
`.originalIndex`,1
\"\If-Range"\\,1
complation;,1
img.shields.io/npm/v/unpipe.svg,1
idx,1
websocket.io,1
(#1032),1
abnormally,1
case-insensitive,1
chainable,1
\"\multiple"\\,1
#362,1
\"\query\,1
https://img.shields.io/badge/node.js-%3E%3D_0.6-brightgreen.svg,1
`require()`s,1
github.com/nodejs/node/issues/4660),1
maxPayload,1
\o(){return!("\undefined"\==typeof\,1
`express.request`,1
02,1
(':',1
spaces`,1
\r(){this.off(t,r),e.apply(this,arguments)}return\,1
hold,1
`arrayFlatten`,1
recap,1
Override,1
2015-06-18,1
`foo`,1
tries,1
mangling,1
./,1
merges,1
2015-05-17,1
Sec,1
[reid],1
0.8.3,1
`expressInit()`,1
`binaryType`,1
multiparty@3.3.0,1
Examples,1
--version,1
.gitignore,1
user;,1
github.com/automattic/socket.io-client),1
\n=0,o=r.length;n<o;++n)r[n].apply(this,e)}return\,1
disconnected/reconnecting,1
(#1025),1
\f=0;f<t.length;f++)r(t[f],f,t);else\,1
t;try{var,1
\`res.set('Content-Type',\,1
connect-timeout@~1.5.0,1
0.11.0,1
\Error("\setTimeout\,1
array-like,1
\arguments.length?(this._reconnectionDelay=t,this.backoff&&this.backoff.setMin(t),this):this._reconnectionDelay},r.prototype.randomizationFactor=function(t){return\,1
https://github.com/LearnBoost/socket.io/pull/1333,1
`X-Forwarded-Host`,1
\n(t.toJSON(),!0);for(var\,1
sessionid,1
EUC-JISX0213,1
\"\%s"\,\,1
infinite,1
**conflation,1
\p(t){this.reconPack=t,this.buffers=[]}function\,1
('i',1
\"\*"\>\,1
`req.accepts*s`,1
(both,1
Legacy,1
\"\Remember\,1
1.0.0beta2,1
XDomainRequest}catch(t){}if(!r)try{return,1
2011-11-05,1
{http.ServerResponse},1
\non-binary,\,1
\`req.accepted`,\,1
\n(){r.once("\upgrade"\,e),r.once("\upgradeError"\,e)}if("\opening"\===this.readyState||"\open"\===this.readyState){this.readyState="\closing"\;var\,1
\this},n.prototype.listeners=function(t){return\,1
`socket.io.min.js`,1
\perfect,\,1
compression@1.0.4,1
\"\127.0.0.1"\\,1
`view,1
mount-point,1
2014-07-25,1
2.5.7,1
Wrapper,1
`mediaType`,1
www.npmjs.org/package/multiparty#readme),1
type-is@~1.6.2,1
X-Powered-By,1
\is(req,\,1
{Boolean|String|Function},1
coveralls.io/r/jshttp/cookie?branch=master,1
4.4.4,1
[rase-](https://github.com/rase-/node-XMLHttpRequest/tree/add/ssl-support),1
\`try...catch`,\,1
browsers;,1
(missing,1
npmjs.org/package/safe-buffer,1
--session[s]_,1
\c(t){u&&t.name!==u.name&&(a('"\%s"\\,1
\res.on('socket',\,1
\other,\,1
\different,\,1
`connect.middlewareName()`,1
\s=r.exec(t||"\"\),a={},c=14;c--;)a[n[c]]=s[c]||"\"\;return\,1
#391,1
res.type('.html');,1
github.com/tj),1
#176,1
behave,1
Mark,1
\okay,\,1
scenario:,1
#1382,1
installing,1
advice,1
(__webpack_modules__),1
\compress;q=0.2,\,1
\r.Decoder,this.autoConnect=e.autoConnect!==!1,this.autoConnect&&this.open()}var\,1
(!provided),1
HTTP),1
progressive,1
options.clientTracking,1
independent,1
[DanielBaulig],1
`sockets`,1
\checks,\,1
\`engine.render(str,\,1
SlowBuffer,1
\close"\),a("\socket\,1
deflate,1
`express`,1
\app.param('user_id',\,1
connect@2.27.6,1
3.2.1,1
badge.fury.io/js/engine.io.svg)](http://badge.fury.io/js/engine.io),1
\setTimeout?setTimeout:n}catch(t){u=n}try{h="\function"\==typeof\,1
@throw,1
3.4.1,1
2014-12-11,1
3.1.1,1
relay,1
github.com/ashtuchkin/iconv-lite/wiki/Node-v4-compatibility),1
connect@2.27.4,1
img.shields.io/coveralls/jshttp/proxy-addr/master.svg,1
\`app.match.VERB()`,\,1
mimic,1
comma,1
\e()},n.prototype.poll=function(){this.polling=!0,this.doPoll(),this.emit("\poll"\)},n.prototype.onData=function(t){var\,1
res.location('/foo/bar').;,1
'X-API-Key':,1
`expr`,1
Shift_JIS:,1
78,1
`req.params[name]`,1
serve-index@1.0.3,1
'browser',1
result:,1
nodejs.org/en/,1
connect@2.29.2,1
friends,1
#64,1
defaultCharset,1
@1746,1
4.6.0,1
Application,1
Miscellaneous,1
hung,1
'text/html':,1
#1892,1
www.codeship.com/projects/81670840-fa72-0131-4520-4a01a6c01acc/status)](https://www.codeship.com/projects/29053),1
Distributed,1
2010-01-10,1
3.0.0rc3,1
\form,\,1
C0,1
body-parser@~1.12.2,1
`disconnect`,1
dummy,1
\proxy"\`\,1
extensions),1
[XMLHttpRequest,1
img.shields.io/badge/node.js-%3E%3D_0.6-brightgreen.svg?style=flat,1
\"\sys"\\,1
img.shields.io/travis/jshttp/proxy-addr/master.svg,1
\r.nsp="\/"\;var\,1
expected),1
;),1
\prefix"\\,1
pt',1
2011-04-26,1
webservice,1
\join,\,1
\throws,\,1
last:,1
2014-05-10,1
2.14.5,1
Catch,1
[WHATWG,1
img.shields.io/node/v/encodeurl.svg,1
\res.append('Link',\,1
0.7.6,1
Example,1
'utf8',1
']),1
`factor`,1
passphrase,1
\this}())},function(t,e,r){(function(t){function\,1
travis-ci.org/feross/safe-buffer,1
\key,\,1
ciphers,1
github.com/expressjs/express.git,1
@matheusazzi,1
errorHandler,1
\r=0,i=t.length;r<i;r++)if(n(t[r]))return!0;return!1}if("\function"\==typeof\,1
disclose,1
\score,\,1
[fallback=true],1
compression@~1.1.2,1
\t.charAt(++n)&&(r=c(r,t.substr(n))),h("\decoded\,1
singly,1
\'image/jpeg',\,1
travis-ci.org/pillarjs/finalhandler,1
Provide,1
img.shields.io/npm/dm/socket.io.svg?style=flat),1
3.5.3,1
\`filename`,\,1
\s(){y&&l&&(y=!1,l.length?d=l.concat(d):m=-1,d.length&&a())}function\,1
~_~,1
`text/javascript`,1
had,1
destinations,1
uri/opts,1
p(){}var,1
`app`,1
coveralls.io/r/jshttp/vary,1
Invalid,1
1.0.0rc2,1
emitting,1
res.json({,1
mutable,1
Error('failed,1
ci.appveyor.com/project/dougwilson/serve-static,1
\t=this.engine;this.subs.push(p(t,"\data"\,u(this,"\ondata"\))),this.subs.push(p(t,"\ping"\,u(this,"\onping"\))),this.subs.push(p(t,"\pong"\,u(this,"\onpong"\))),this.subs.push(p(t,"\error"\,u(this,"\onerror"\))),this.subs.push(p(t,"\close"\,u(this,"\onclose"\))),this.subs.push(p(this.decoder,"\decoded"\,u(this,"\ondecoded"\)))},r.prototype.onping=function(){this.lastPing=new\,1
{string|number|boolean|object|Buffer},1
\"\methods"\\,1
2.15.0,1
irrelevant,1
2011-12-10,1
`url.parse(req.url).pathname`,1
`links`,1
2013-07-03,1
accepts@~1.2.3,1
\e.init&&e.init(n),n}function\,1
assuming,1
2011-06-30,1
understanding,1
`./views/user/index.jade`,1
(resCode,1
img.shields.io/coveralls/websockets/ws/master.svg)](https://coveralls.io/r/websockets/ws?branch=master),1
error(),1
morgan@~1.6.1,1
b);,1
IE6/7,1
#953,1
\50,\,1
\this}())},function(t,e,r){"\use\,1
issues:,1
r(t){if(t)return,1
86400000,1
less,1
\cookie"\)\,1
\e=[],n=0,r=t.length;n<r;n++)~c(this.transports,t[n])&&e.push(t[n]);return\,1
semver,1
\"\UTF-8"\\,1
2.5.6,1
Our,1
homepage,1
v0.1.96,1
19XX,1
utilities:,1
3.17.0,1
[100],1
%d,1
www.iana.org/assignments/http-status-codes/http-status-codes-1.csv,1
`app.all()`,1
\`*`,\,1
Buffer.isBuffer(decodedPacket.data.j),1
[Ryan,1
encoder,1
res.send(),1
`Content-Location`,1
2.0.0rc2,1
async/sync,1
coveralls.io/r/expressjs/express?branch=master,1
Haml,1
`res.vary()`,1
negotiator@0.4.6,1
travis-ci.org/visionmedia/bytes.js,1
\id=12,\,1
17,1
crc32,1
\0208-1978,\,1
\careful,\,1
{Buffer|string},1
http://encoding.spec.whatwg.org/#utf-16le,1
`Socket#onConnect`,1
express-session@~1.9.0,1
1.6.7,1
Omitting,1
`socket`,1
`Partial`,1
cleaning,1
non-route,1
c(t){return,1
serve-favicon@2.0.0,1
\special-cased,\,1
\"\+n+"\s"\}var\,1
(GH-1880),1
serve-favicon@~2.3.0,1
compression@~1.0.9,1
3.16.8,1
'spx']});,1
`server,1
connect-timeout@1.1.1,1
serve-favicon@~2.2.0,1
\s(this,t,e),this.nsps[t]=n;var\,1
negotiator@0.4.9,1
`app.get('/user/:id').remove();`,1
\i=n.host.indexOf("\:"\)!==-1,s=i?"\["\+n.host+"\]"\:n.host;return\,1
github.com/senchalabs/connect#middleware.');,1
Construct,1
Preferred,1
#1078,1
accepts@~1.1.1,1
\Base64,\,1
(#411),1
img.shields.io/npm/dm/mime-types.svg,1
slash),1
timed,1
middle,1
connect-timeout@~1.6.1,1
asterisk,1
master,1
standards:,1
\t)n(t[l],l,t)}var\,1
path-to-regexp@0.1.3,1
\found,\,1
0213-2000,1
echo.websocket.org`),1
_mime_,1
2013-04-01,1
n;default:return}}}}function,1
\"\dump\,1
Cache;,1
github.com/socketio/socket.io-client/blob/master/docs/API.md#new-managerurl-options),1
foreground,1
2010-02-05,1
persistence,1
`.is()`,1
req.auth,1
#1398,1
Uncommon,1
multiparty@3.2.8,1
decodeTableSeq,1
flags.masked,1
urlencoded(),1
serve-static@~1.9.3,1
0208-1983,1
`res.header`,1
toString(),1
2013-01-04,1
`Server#adapter`,1
\a=this._timeout,c=setTimeout(function(){o.destroy(),r.close(),r.emit("\error"\,"\timeout"\),n.emitAll("\connect_timeout"\,a)},a);this.subs.push({destroy:function(){clearTimeout(c)}})}return\,1
#262,1
twice,1
static-files,1
\this._callbacks=this._callbacks||{},this._callbacks["\$"\+t]||[]},r.prototype.hasListeners=function(t){return!!this.listeners(t).length}},function(t,e,n){(function(e){function\,1
recommended,1
`setHeaders`,1
%x30-39,1
2.0.14,1
compression@~1.2.2,1
\r=0,o=n.length;r<o;++r)n[r].apply(this,e)}return\,1
csurf@~1.6.2,1
Reply,1
Community,1
extending,1
compression@~1.4.3,1
VERB,1
Router#match(),1
img.shields.io/npm/v/forwarded.svg?style=flat,1
totalLength,1
content-encoding,1
\t)r=(r<<5)-r+t.charCodeAt(n),r|=0;return\,1
65,1
github.com/component/emitter),1
\"\prefix"\\,1
Closure,1
/blog/login,1
@hideyukisaito,1
2013-04-15,1
4.10.0,1
res.render(),1
JSON.encode(),1
Effectively,1
`res.status(status).json(obj)`,1
app.VERB(),1
doctype,1
29,1
\"\filename*"\\,1
F0-F9,1
[gratipay-image]:,1
4.2.0,1
Poulden],1
unlink],1
success)`,1
_every_,1
Route#run(),1
\inclusive,\,1
svn.apache.org/repos/asf/httpd/httpd/trunk/docs/conf/mime.types,1
\plugin,\,1
iOS,1
varied,1
\e(){n.removeListener("\upgrade"\,e),n.removeListener("\upgradeError"\,e),t()}function\,1
\gruntjs.com/),\,1
\"\removed\,1
Views,1
img.shields.io/npm/l/ee-first.svg?style=flat-square,1
img.shields.io/npm/v/base64-arraybuffer.svg)](https://www.npmjs.org/package/base64-arraybuffer),1
clients),1
non-conforming,1
\0x80-0x9E,\,1
0.2.0,1
cookie:,1
github.com/LearnBoost/engine.io-protocol),1
n(e){var,1
formatters,1
options.localAddress,1
qs@4.0.0,1
errorhandler@~1.2.3,1
[callback],1
addBOM:,1
assignments,1
Configuration,1
o,1
github.com/visionmedia/better-assert),1
`app.dynamicHelpers()`,1
https://travis-ci.org/expressjs/body-parser,1
\types/extensions,\,1
2016-01-08,1
pre-encodes,1
0.0.2,1
app.use(bodyParser.text({,1
\etc,\,1
Maximum,1
http://www.ogcio.gov.hk/en/business/tech_promotion/ccli/terms/doc/2003cmp_2008.txt,1
{(String|Buffer)},1
Forked,1
developer.mozilla.org/en-US/docs/Web/API/WebSocket),1
**********************************************************************,1
propagate,1
david-dm.org/ljharb/qs?type=dev,1
\appeared,\,1
\"\/blog"\\,1
Path,1
travis-ci.org/jshttp/etag,1
identity),1
scale,1
\JSON.stringify,\,1
`cache`,1
img.shields.io/coveralls/dougwilson/nodejs-depd/master.svg,1
js-oo,1
`route.all`,1
stripping,1
expires,1
helping,1
(#1005),1
\error"\,t)}),this.pollXhr=t},h(i.prototype),i.prototype.create=function(){var\,1
2.5.9/,1
shorten,1
randomization,1
cookie-parser@~1.3.5,1
`io('http://localhost/b');`,1
short,1
errors),1
#805,1
reminder,1
3.0.0beta5,1
object-assign,1
POST),1
_route-separation_,1
3.16.1,1
#584,1
1.8,1
[Goals](https://github.com/socketio/engine.io#goals),1
res.type('json');,1
&amp;,1
morgan@~1.6.0,1
sessions,1
\"\inline"\\,1
_home_,1
If-Range,1
c9.io),1
\check"\\,1
Standard's,1
supplies,1
XMLHttpRequest&&(!n||r))return,1
2013-04-29,1
Encodings,1
`res.redirect('toString'),1
\commonly,\,1
declare,1
json3,1
`this`,1
html:,1
\this.open()}t.open(),this.setTransport(t)},n.prototype.setTransport=function(t){var\,1
body-parser@~1.13.1,1
...)`,1
prevalent,1
\20}])"\\,1
disconnectSync,1
late,1
4.4.5,1
_param_,1
hard,1
img.shields.io/travis/pillarjs/send/master.svg?label=linux,1
`.use`,1
Blob||h&&t,1
authenticate,1
[jscharlach],1
on-headers,1
\0!==t.data?t.data:null,this.agent=t.agent,this.isBinary=t.isBinary,this.supportsBinary=t.supportsBinary,this.enablesXDR=t.enablesXDR,this.requestTimeout=t.requestTimeout,this.pfx=t.pfx,this.key=t.key,this.passphrase=t.passphrase,this.cert=t.cert,this.ca=t.ca,this.ciphers=t.ciphers,this.rejectUnauthorized=t.rejectUnauthorized,this.extraHeaders=t.extraHeaders,this.create()}function\,1
swfobject,1
Korean,1
sindresorhus.com),1
2.3.2,1
img.shields.io/travis/blakeembrey/array-flatten.svg?style=flat,1
href,1
'urlencoded':,1
buffering,1
Oldest,1
3.5.2,1
Fall,1
2012-02-06,1
`handshake`,1
Actually,1
_json-config_,1
Shortcut,1
looked,1
\n(t,e){if(!(this\,1
img.shields.io/npm/v/bytes.svg,1
morgan@~1.2.3,1
4.8.5,1
(abstract),1
cookie-parser@1.3.1,1
2012-06-01,1
'199,1
`agent`:,1
issue..,1
`render()`,1
cdn.rawgit.com/jshttp/mime-db/master/db.json,1
\o=r(15),i=r(17),s=r(31),a=r(32);e.polling=n,e.websocket=a}).call(e,function(){return\,1
Function,1
body-parser@~1.8.1,1
double-byte,1
Ampersand,1
\uploads,\,1
req.accepts('application/json');,1
req.is('json');,1
client),1
`index.js`,1
arr;,1
'identity'],1
ascii,1
masylum],1
\e=d.reconstructPacket(this.reconPack,this.buffers);return\,1
\`onopen`,\,1
tools.ietf.org/html/rfc5987,1
changed:,1
Stuart,1
i(t){if(h===clearTimeout)return,1
\console&&console.log&&Function.prototype.apply.call(console.log,console,arguments)}function\,1
\getPriority(type,\,1
\"\2001:db8:0:0:0:0:0:1"\\,1
serve-static@~1.4.3,1
\github.com/tj/consolidate.js),\,1
express-session@~1.7.1,1
preserve,1
client/server,1
https://travis-ci.org/jshttp/statuses,1
2.0.0beta2,1
\"\etag"\\,1
\t?t:"\"\).split(/[\s,]+/),r=n.length,o=0;o<r;o++)n[o]&&(t=n[o].replace(/\*/g,"\.*?"\),"\-"\===t[0]?e.skips.push(new\,1
\t}t.exports=r,r.prototype.on=r.prototype.addEventListener=function(t,e){return\,1
hashing,1
3.0.0alpha3,1
`code`,1
[options.thousandsSeparator=],1
#443,1
4.5.0,1
img.shields.io/node/v/http-errors.svg,1
\0x8E,\,1
this.types('application/json');,1
errorhandler@~1.1.1,1
Stats,1
img.shields.io/travis/stream-utils/raw-body/master.svg,1
(HAH!),1
`req.stale`,1
5*8ALPHA,1
#1132,1
_--template_,1
#102,1
ee-first,1
streams1,1
2014-03-06,1
Accepts,1
[message],1
FIxed;,1
Updated:,1
mime.lookup(type),1
__webpack_public_path__,1
`client,1
csurf@1.2.0,1
\t=t||{},t.uri=this.uri(),t.xd=this.xd,t.xs=this.xs,t.agent=this.agent||!1,t.supportsBinary=this.supportsBinary,t.enablesXDR=this.enablesXDR,t.pfx=this.pfx,t.key=this.key,t.passphrase=this.passphrase,t.cert=this.cert,t.ca=this.ca,t.ciphers=this.ciphers,t.rejectUnauthorized=this.rejectUnauthorized,t.requestTimeout=this.requestTimeout,t.extraHeaders=this.extraHeaders,new\,1
`listenFD()`,1
\r=function(){e.writable=!0,e.emit("\drain"\)};s.encodePayload(t,this.supportsBinary,function(t){e.doWrite(t,r)})},n.prototype.uri=function(){var\,1
_./support_,1
(#1030),1
roughly,1
1.6.5,1
modifies,1
'bar',1
`res.signedCookie()`,1
`try`,1
`app.is()`,1
provided.map(function,1
freenet6,1
updateUser,1
serve-index@~1.1.3,1
github.com/expressjs/express/graphs/contributors),1
used;,1
Replacement,1
\error"\),t.reconnecting=!1,t.reconnect(),t.emitAll("\reconnect_error"\,e.data)):(h("\reconnect\,1
Leading,1
https://img.shields.io/npm/v/body-parser.svg,1
google.com'),1
Halt,1
mime@1.2.11,1
pings,1
res.type('html');,1
keys(names),1
Andreas,1
stackoverflow.com/questions/6597493/synchronous-database-queries-with-node-js/6620091#6620091,1
y,1
\n.fn=e,this.on(t,n),this},r.prototype.off=r.prototype.removeListener=r.prototype.removeAllListeners=r.prototype.removeEventListener=function(t,e){if(this._callbacks=this._callbacks||{},0==arguments.length)return\,1
#552,1
^,1
`app.locals.use(callback)`,1
summons:,1
\"\Basic"\\,1
2014-05-17,1
File){r++;var,1
1.3.3,1
Connect's,1
\n=0;n<t.length;n++)t[n]=o(t[n],e);else\,1
2015-05-05,1
-nnn,1
coveralls.io/r/jshttp/mime-db?branch=master,1
key-value,1
Acceptable,1
default)`,1
(encoding,1
{(String|Buffer|ArrayBuffer|Buffer[])},1
3.15.0,1
\t;try{t=r.getResponseHeader("\Content-Type"\)}catch(t){}"\application/octet-stream"\===t&&(r.responseType="\arraybuffer"\)}4===r.readyState&&(200===r.status||1223===r.status?n.onLoad():setTimeout(function(){n.onError(r.status)},0))},r.send(this.data)}catch(t){return\,1
body-parser@1.2.2,1
ipv6.google.com,1
12,1
Needs,1
note:,1
non-binary,1
`static`,1
url.spec.whatwg.org/,1
3.17.5,1
n(t){if(t)return,1
img.shields.io/npm/dm/serve-static.svg,1
Char,1
newer,1
Pipe,1
connect@2.29.1,1
overflows,1
{fs.Stats},1
travis-ci.org/jshttp/forwarded,1
basename(),1
Control,1
packetCreate,1
4000,1
haml-js,1
`Object.prototype`,1
2010-09-20,1
External,1
connect@2.30.1,1
buffer-crc32,1
What,1
res.type('application/json');,1
4.9.2,1
symmetry,1
2011-01-13,1
[options.fallback=true],1
\this},r.prototype.onError=function(t){a("\socket\,1
a(){if(!y){var,1
outputs,1
content-*,1
\javascript,\,1
http://moztw.org/docs/big5/,1
fed,1
2.0.1,1
`String`,1
Windows-31J,1
values),1
body-parser@~1.6.6,1
connect@2.19.3,1
\site,\,1
adapters,1
`cleanup`,1
'bar'}}`,1
#730,1
@chirag04,1
#701,1
\i=n(17),s=n(8),a=n(3)("\engine.io-client:socket"\),c=n(37),p=n(23),u=n(2),h=n(38),f=n(31);t.exports=r,r.priorWebsocketSuccess=!1,s(r.prototype),r.protocol=p.protocol,r.Socket=r,r.Transport=n(22),r.transports=n(17),r.parser=n(23),r.prototype.createTransport=function(t){a('creating\,1
success,1
0213-2004,1
Decompresses,1
jsonp:,1
HTTP/S,1
1.0.0-pre5,1
multi,1
require('https'),1
ownership,1
mbcs,1
2015-01-09,1
\t=this.backoff.attempts;this.reconnecting=!1,this.backoff.reset(),this.updateSocketIds(),this.emitAll("\reconnect"\,t)}},function(t,e,r){t.exports=r(12)},function(t,e,r){t.exports=r(13),t.exports.parser=r(20)},function(t,e,r){(function(e){function\,1
942,1
\n&&(r=n,n=null),"\closing"\!==this.readyState&&"\closed"\!==this.readyState){n=n||{},n.compress=!1!==n.compress;var\,1
Unspecified,1
add-score,1
KyxidwN,1
\n(t){if(t=String(t),!(t.length>100)){var\,1
\Request#sendfile(),\,1
`CloseEvent`,1
\sent,\,1
\n=parseFloat(e[1]),r=(e[2]||"\ms"\).toLowerCase();switch(r){case"\years"\:case"\year"\:case"\yrs"\:case"\yr"\:case"\y"\:return\,1
\Plus,\,1
uppercase,1
4.3.2,1
value:,1
0.1.27,1
Initialization,1
https://img.shields.io/npm/v/type-is.svg,1
_EXPRESS_ENV_,1
disconnected,1
\r(){~u(o.connecting,n)||o.connecting.push(n)}var\,1
\e&&e;o.global===o&&(r.extraHeaders&&Object.keys(r.extraHeaders).length>0&&(this.extraHeaders=r.extraHeaders),r.localAddress&&(this.localAddress=r.localAddress)),this.id=null,this.upgrades=null,this.pingInterval=null,this.pingTimeout=null,this.pingIntervalTimer=null,this.pingTimeoutTimer=null,this.open()}function\,1
416,1
badge.fury.io/js/socket.io.svg)](https://www.npmjs.com/package/socket.io),1
\t},i=r(11),s=r(36),a=r(5),c=r(4),h=r(38),p=r(39),u=(r(3)("\socket.io-client:manager"\),r(34)),f=r(40),l=Object.prototype.hasOwnProperty;t.exports=n,n.prototype.emitAll=function(){this.emit.apply(this,arguments);for(var\,1
`createServer(foo)`,1
\\_\_isFirst\_\_,\,1
tools.ietf.org/html/rfc6266#section-5.2.4,1
mess,1
david-dm.org/socketio/socket.io/dev-status.svg)](https://david-dm.org/socketio/socket.io#info=devDependencies),1
parseHtmlString,1
show-exceptions,1
bother,1
\this._callbacks=this._callbacks||{},(this._callbacks["\$"\+t]=this._callbacks["\$"\+t]||[]).push(e),this},r.prototype.once=function(t,e){function\,1
\Process,\,1
(allows,1
Performance;,1
start/end,1
Status,1
serve-index@~1.1.6,1
img.shields.io/node/v/accepts.svg,1
\0x81-0x9F,\,1
\#express,1
numbered,1
#253,1
500,1
interchangeable,1
connect@2.28.2,1
options.origin,1
lets,1
\followed,\,1
parent(s),1
#1307,1
github.com/expressjs),1
mime-db@~1.13.0,1
2011-05-25,1
Continuation,1
ISO2022-JP-2004:,1
(#997),1
img.shields.io/appveyor/ci/dougwilson/serve-static/master.svg?label=windows,1
`localhost:80`,1
connect@2.27.3,1
japanese,1
\res.append('Warning',\,1
`res.sendStatus(status)`,1
disconnecting,1
flashes,1
\o=h(r,"\open"\,function(){n.onopen(),t&&t()}),s=h(r,"\error"\,function(e){if(n.cleanup(),n.readyState="\closed"\,n.emitAll("\connect_error"\,e),t){var\,1
options.server,1
3.0.0rc2,1
Path=/;,1
mocha,1
2010-03-10,1
HACK:,1
plus,1
streams2+:,1
natural,1
Broadcasts,1
1.3.4,1
csurf@~1.6.3,1
\t=this.packetBuffer.shift();this.packet(t)}},r.prototype.cleanup=function(){h("\cleanup"\);for(var\,1
69},1
{array[string]},1
-2008),1
`req.accepts*()`,1
u()}return,1
Reconstructs,1
bigger,1
`max`,1
\i=t.charAt(n);if("\,"\===i)break;if(r.nsp+=i,n===t.length)break}else\,1
raw-body@1.1.6,1
directories,1
https://img.shields.io/npm/v/statuses.svg,1
Strip,1
connect@2.19.6,1
Filter,1
(~180k,1
license:,1
2016-11-28,1
framed,1
\h.call(null,t)}catch(e){return\,1
CHANGED:,1
shares,1
linear,1
bytes@1,1
prompt,1
\l({min:this.reconnectionDelay(),max:this.reconnectionDelayMax(),jitter:this.randomizationFactor()}),this.timeout(null==e.timeout?2e4:e.timeout),this.readyState="\closed"\,this.uri=t,this.connecting=[],this.lastPing=null,this.encoding=!1,this.packetBuffer=[];var\,1
#1682,1
\Array(arguments.length),s=0;s<i.length;s++)i[s]=arguments[s];i[0]=e.coerce(i[0]),"\string"\!=typeof\,1
